"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"ICP-USD","121.651","6/3/2021 7:07:07 PM","1.1516","1.0510","Middle","723615.7885","1.0068","0.0587","Middle","703.2669","1.0042","0.0359","Middle","841.2135","0.0026","0.8360","0.0010","1.0042","0.0412","Middle","1239.3886","0.9700","0.0640","Middle","21683.7499","0.0342","0.0572","0.0017","0.0342","-0.0342","0.9716","0.0774","Middle","21982.0106","1.1545","1.5253","Middle","724551.2284","-0.1829","0.0303","0.0304","-0.0368","-0.1503"
"MATIC-USD","1.781","6/3/2021 7:07:09 PM","0.9974","0.2030","Middle","71270588.9","1.0047","0.0996","Middle","127460.1","0.9974","0.0010","Middle","143653.5","0.0073","0.8873","0.0018","0.9988","0.0996","Middle","585397.3","0.9811","0.1564","Middle","6936914.1","0.0177","0.0844","0.0082","0.0177","-0.0163","0.9781","0.0903","Middle","7251197.8","1.0136","1.1155","Middle","68525458.4","-0.0355","0.1058","0.1017","-0.0236","-0.0162"
"COMP-USD","438.14","6/3/2021 7:07:11 PM","1.0274","0.8211","Middle","15151.696","1.0011","0.0334","Middle","2.423","0.9975","0","Bottom","9.424","0.0036","0.2571","0.0002","0.9966","0.0470","Middle","48.615","0.9779","0.1610","Middle","1130.046","0.0187","0.0430","0.0032","0.0187","-0.0196","0.9741","0.0296","Middle","1176.238","1.0353","6.8192","Middle","14927.875","-0.0612","0.0788","0.0776","-0.0232","-0.0378"
"DOGE-USD","0.3847","6/3/2021 7:07:13 PM","0.7891","0.0661","Middle","224612993.4","1.0060","0.0067","Top","136700.5","1.0026","0.0197","Middle","434253.7","0.0034","0.3148","0.0006","0.9977","0.0441","Middle","5096661.9","0.9691","0.0325","Middle","29902657.1","0.0286","0.1704","0.0227","0.0286","-0.0335","0.9656","0.0441","Middle","34999319","0.8236","0.2744","Middle","190111721.7","0.1420","0.1841","0.1558","-0.0369","0.1790"
"GRT-USD","0.9136","6/3/2021 7:07:15 PM","1.2067","2.7295","Middle","47501369.76","1.0023","0.0023","Top","2116.32","1.0001","0.0274","Middle","9565.94","0.0022","0.2212","0.0000","0.9981","0.0263","Middle","232926.15","0.9640","0.0958","Middle","2579985.96","0.0341","0.0903","0.0049","0.0341","-0.0361","0.9656","0.1264","Middle","2662558.42","1.2411","9.3223","Middle","45791569.5","-0.2755","0.0581","0.0561","-0.0383","-0.2410"
"WBTC-USD","38470.01","6/3/2021 7:07:17 PM","1.0328","1.0009","Middle","11.81915893","0.9998","0.0279","Middle","0.05516849","0.9995","0.0013","Middle","0.12694047","0.0003","0.4346","0.0047","0.9983","0.0279","Middle","0.20803359","0.9848","0","Bottom","0.75947634","0.0135","0.2739","0.0176","0.0135","-0.0147","0.9828","0.0279","Middle","0.96750993","1.0415","4.2440","Middle","11.55894195","-0.0587","0.0837","0.0819","-0.0150","-0.0420"
"XTZ-USD","3.788","6/3/2021 7:07:19 PM","1.0117","0.3285","Middle","2416450","1.0016","0.0016","Top","478.23","1.0000","0.0246","Middle","2457.01","0.0016","0.1946","0.0002","0.9971","0.0721","Middle","24305.59","0.9817","0","Bottom","137338.66","0.0154","0.1770","0.0101","0.0154","-0.0183","0.9793","0.0721","Middle","161644.25","1.0178","1.4332","Middle","2488899.61","-0.0385","0.0649","0.0669","-0.0199","-0.0178"
"OGN-USD","1.045","6/3/2021 7:07:21 PM","1.0106","0.2059","Middle","4770958.1","1","0","Bottom","22.36","1","0","Bottom","1533.52","0","0.0146","0.0000","0.9981","0.0615","Middle","22664.86","0.9777","0.0794","Middle","266124.39","0.0204","0.0852","0.0048","0.0204","-0.0223","0.9758","0.0615","Middle","288789.25","1.0307","1.125","Middle","5091598.34","-0.0549","0.0567","0.0605","-0.0223","-0.0307"
"DASH-USD","205.353","6/3/2021 7:07:23 PM","1.0346","0.6651","Middle","21203.45999138","0.9963","0","Bottom","39.05483419","1.0008","0.0008","Top","23.47813248","-0.0045","1.6635","0.0018","0.9960","0","Bottom","64.14296667","0.9809","0.0275","Middle","423.79342158","0.0151","0.1514","0.0030","0.0151","-0.0199","0.9776","0","Bottom","487.93638825","1.0390","2.0216","Middle","23367.19820667","-0.0614","0.0209","0.0230","-0.0154","-0.0382"
"KNC-USD","2.352","6/3/2021 7:07:25 PM","0.8226","0","Bottom","8983296.8","1.0024","0.0026","Top","1359.7","1.0006","0.0028","Middle","9418.6","0.0018","0.1444","0.0002","1.0006","0.0124","Middle","25752.7","0.9822","0.0216","Middle","439106.5","0.0184","0.0586","0.0029","0.0184","-0.0184","0.9807","0.0140","Middle","443524.3","0.8967","0.0626","Middle","9823039.1","0.0840","0.0452","0.0494","-0.0202","0.1039"
"BAL-USD","30.89419","6/3/2021 7:07:27 PM","1.0299","0.5965","Middle","71806.998","1.0003","0.0003","Top","12.683","0.9993","0.0133","Middle","1079.787","0.0010","0.0117","0.0002","0.9976","0.0219","Middle","1103.228","0.9741","0.0228","Middle","5740.393","0.0235","0.1922","0.0154","0.0235","-0.0252","0.9755","0.0564","Middle","5748.583","1.0428","3.0261","Middle","68833.398","-0.0673","0.0835","0.0801","-0.0262","-0.0435"
"ETC-USD","68.47","6/3/2021 7:07:29 PM","1.0169","0.3211","Middle","393807.12586619","1.0014","0.0016","Top","21.60130392","1.0001","0.0100","Middle","191.35460116","0.0013","0.1129","0.0001","0.9998","0.0325","Middle","3821.10545322","0.9827","0.0496","Middle","18682.52299514","0.0171","0.2045","0.0097","0.0171","-0.0174","0.9824","0.0437","Middle","22503.62844836","1.0225","0.9309","Middle","392052.23623031","-0.0401","0.0574","0.0571","-0.0187","-0.0224"
"LINK-USD","31.28708","6/3/2021 7:07:31 PM","1.0363","0.8104","Middle","2168493.5","1.0021","0.0433","Middle","563.2","1.0012","0.0015","Top","2759.25","0.0009","0.2041","0.0003","0.9963","0.0144","Middle","12872.37","0.9757","0.1405","Middle","104843.13","0.0206","0.1228","0.0059","0.0206","-0.0255","0.9707","0.0257","Middle","123100.59","1.0503","3.2941","Middle","2150880.03","-0.0796","0.0572","0.0568","-0.0264","-0.0491"
"BNT-USD","4.8324","6/3/2021 7:07:33 PM","1.0399","1.2240","Middle","325306.483826","0.9999","0.0025","Middle","1354","1","0","Bottom","1.25338","-0.0001","1080.2789","0.0042","0.9999","0.0121","Middle","2513.088812","0.9849","0.1040","Middle","21887.563214","0.0150","0.1148","0.0077","0.0150","-0.0151","0.9846","0.0928","Middle","24400.652026","1.0429","2.9966","Middle","328930.254962","-0.0583","0.0742","0.0750","-0.0150","-0.0429"
"SUSHI-USD","12.841","6/3/2021 7:07:35 PM","1.0453","0.8968","Middle","921832.12","1.0002","0.0002","Top","3.7","1.0009","0.0023","Top","2188.78","-0.0007","0.0017","0.0000","0.9991","0.0973","Middle","2399.82","0.9726","0.1051","Middle","44480.18","0.0265","0.0540","0.0026","0.0265","-0.0283","0.9713","0.0973","Middle","46880","1.0579","4.0813","Middle","915210.83","-0.0866","0.0512","0.0509","-0.0276","-0.0570"
"BAT-USD","0.81","6/3/2021 7:07:37 PM","1.0253","0.575","Middle","4468312.32","1.0012","0.0012","Top","6385.91","1","0","Bottom","7724.07","0.0012","0.8268","0.0014","0.9975","0.0256","Middle","5946.82","0.9795","0.1389","Middle","264444.67","0.0180","0.0225","0.0013","0.0180","-0.0205","0.9783","0.1081","Middle","286795.76","1.0414","2.3158","Middle","4549984.36","-0.0631","0.0630","0.0642","-0.0217","-0.0414"
"FIL-USD","89.7103","6/3/2021 7:07:39 PM","1.2886","4.6772","Middle","1115141.753","1.0043","0.1017","Middle","1202.774","1.0029","0.0029","Top","264.682","0.0014","4.5442","0.0011","1.0062","0.2559","Middle","4800.464","1.0019","0.4002","Middle","42360.779","0.0043","0.1133","0.0043","0.0043","-0.0010","1.0092","0.6409","Middle","47347.364","1.2778","4.3827","Middle","1081874.025","-0.2686","0.0438","0.0425","-0.0024","-0.2749"
"MKR-USD","3610.1875","6/3/2021 7:07:41 PM","1.0173","0.6941","Middle","3436.107354","1.0021","0.0726","Middle","0.988737","1.0011","0.0448","Middle","0.26901","0.0010","3.6755","0.0003","1.0002","0.1151","Middle","46.99893","0.9876","0.1189","Middle","130.574349","0.0126","0.3599","0.0137","0.0126","-0.0135","0.9869","0.0931","Middle","157.747298","1.0282","2.1018","Middle","3553.656266","-0.0413","0.0444","0.0459","-0.0145","-0.0271"
"BTC-USD","38556.95","6/3/2021 7:07:43 PM","1.0337","1.4708","Middle","14256.08207186","0.9998","0.0236","Middle","2.32918473","1.0000","0.0056","Middle","3.05587862","-0.0002","0.7622","0.0002","0.9968","0.0200","Middle","38.21880632","0.9855","0.1070","Middle","676.31306563","0.0113","0.0565","0.0027","0.0113","-0.0145","0.9824","0.0430","Middle","760.87543875","1.0443","8.5534","Middle","14325.7560692","-0.0619","0.0531","0.0534","-0.0143","-0.0443"
"ZEC-USD","167.58","6/3/2021 7:07:45 PM","1.0420","1.0054","Middle","35728.82318063","1.0029","0.0711","Middle","36.19677","1.0001","0.0001","Top","0.41071","0.0028","88.1322","0.0010","1.0026","0.1274","Middle","278.9695393","0.9731","0.0361","Middle","1062.73091734","0.0295","0.2625","0.0078","0.0295","-0.0270","0.9741","0.1274","Middle","1341.70045664","1.0540","6.5228","Middle","37308.95467002","-0.0799","0.0360","0.0376","-0.0298","-0.0539"
"SKL-USD","0.4092","6/3/2021 7:07:47 PM","0.9930","0","Bottom","24058217.8","1.0024","0.0345","Middle","11360.2","0.9998","0","Bottom","1690.8","0.0026","6.7188","0.0005","0.9915","0.0345","Middle","253249.2","0.9782","0.0428","Middle","1122356.7","0.0133","0.2256","0.0105","0.0133","-0.0216","0.9704","0.0345","Middle","1375605.9","1.0038","0.7857","Middle","25639338","-0.0334","0.0537","0.0572","-0.0242","-0.0040"
"YFI-USD","45182.19","6/3/2021 7:07:49 PM","1.0093","0.3302","Middle","376.091904","1.0024","0.0024","Top","0.324793","1.0006","0.0010","Top","0.538158","0.0018","0.6035","0.0009","0.9994","0.0834","Middle","2.253924","0.9867","0.1492","Middle","24.867125","0.0127","0.0906","0.0060","0.0127","-0.0139","0.9861","0.1319","Middle","27.121049","1.0168","1.1167","Middle","380.93721","-0.0307","0.0712","0.0721","-0.0157","-0.0162"
"LRC-USD","0.3791","6/3/2021 7:07:51 PM","1.0080","0.1086","Middle","18655299.023683","1","0.0171","Middle","20167.426216","1.0045","0.0058","Top","21980.638884","-0.0045","0.9175","0.0011","0.9971","0.0753","Middle","98441.898402","0.9768","0.1245","Middle","886901.921169","0.0203","0.1110","0.0053","0.0203","-0.0277","0.9720","0.0753","Middle","985343.819571","1.0281","0.8263","Middle","18595653.368576","-0.0561","0.0530","0.0528","-0.0232","-0.0236"
"ETH-USD","2801.41","6/3/2021 7:07:53 PM","1.0482","1.5621","Middle","251202.1539745","1.0022","0.0804","Middle","66.53993861","1.0001","0.0159","Middle","150.08246432","0.0021","0.4434","0.0003","0.9973","0.0380","Middle","304.9615931","0.9844","0.2394","Middle","13410.30458303","0.0129","0.0227","0.0012","0.0129","-0.0157","0.9820","0.1372","Middle","13731.13339261","1.0553","5.8121","Middle","254235.89167581","-0.0733","0.0540","0.0547","-0.0178","-0.0552"
"CGLD-USD","3.4555","6/3/2021 7:07:55 PM","0.9951","0.2690","Middle","924450.57","1.0015","0.0466","Middle","253.07","1.0001","0.0026","Middle","300.12","0.0014","0.8432","0.0003","1.0014","0.0503","Middle","1517.49","0.9891","0.0695","Middle","37396.93","0.0123","0.0406","0.0016","0.0123","-0.0110","0.9884","0.0462","Middle","38258.59","1.0044","0.9220","Middle","958308.19","-0.0160","0.0399","0.0414","-0.0124","-0.0043"
"SNX-USD","13.1469","6/3/2021 7:07:57 PM","1.0384","0.5819","Middle","445460.613","0.9976","0","Bottom","511.451","0.9987","0.0251","Middle","693.765","-0.0011","0.7372","0.0011","0.9954","0.0324","Middle","1840.047","0.9797","0.1405","Middle","20798.293","0.0157","0.0885","0.0041","0.0157","-0.0190","0.9722","0.0324","Middle","22638.34","1.0580","1.7966","Middle","476198.034","-0.0858","0.0475","0.0508","-0.0179","-0.0593"
"BAND-USD","8.6219","6/3/2021 7:34:44 PM","1.0143","0.2106","Middle","766540.59","1.0002","0.0021","Middle","126.54","0.9977","0","Bottom","154.99","0.0025","0.8164","0.0002","0.9663","0.1716","Middle","43426.88","0.9761","0.1031","Middle","40719.06","-0.0098","1.0665","0.0567","-0.0098","-0.0216","0.9399","0.1454","Middle","81112.11","1.0658","2.1413","Middle","729890.76","-0.1259","0.1111","0.1058","-0.0241","-0.0681"
"XLM-USD","0.40517","6/3/2021 7:34:46 PM","0.9783","0.4025","Middle","123512227","1.0022","0.0307","Middle","74570","0.9952","0","Bottom","883902","0.0070","0.0844","0.0006","0.9621","0.3302","Middle","21173006","0.9868","0.1465","Middle","6066891","-0.0247","3.4899","0.1714","-0.0247","-0.0084","0.9527","0.3935","Middle","29015829","1.0153","1.4414","Middle","107762053","-0.0626","0.2693","0.2349","-0.0154","-0.0201"
"ZEC-USD","163.58","6/3/2021 7:34:48 PM","1.0171","0.3073","Middle","38870.02107432","1.0017","0.0243","Middle","4.76881","0.9958","0","Bottom","43.36566","0.0059","0.1100","0.0001","0.9743","0.2937","Middle","3399.26897299","0.9731","0.0361","Middle","1062.73091734","0.0012","3.1986","0.0875","0.0012","-0.0227","0.9466","0.2937","Middle","4461.99989033","1.0540","6.5228","Middle","37308.95467002","-0.1074","0.1196","0.1148","-0.0286","-0.0582"
"CRV-USD","2.3907","6/3/2021 7:34:50 PM","1.0347","0.2599","Middle","9922730.07","1.0013","0.0102","Middle","4434","0.9959","0","Bottom","7523.31","0.0054","0.5894","0.0004","0.9828","0.2084","Middle","269486.85","0.9719","0.0407","Middle","291693.12","0.0109","0.9239","0.0272","0.0109","-0.0240","0.9539","0.2120","Middle","562203.89","1.0724","0.8630","Middle","10010618.65","-0.1185","0.0562","0.0567","-0.0294","-0.0765"
"MANA-USD","0.855","6/3/2021 7:34:56 PM","1.0130","0.38","Middle","8369363.43","1.0035","0.0035","Top","9144.41","1","0.02","Middle","15867.47","0.0035","0.5763","0.0011","0.9617","0.3269","Middle","1144395.48","1.0011","1.3333","Middle","865316.83","-0.0394","1.3225","0.1367","-0.0394","0.0011","0.9640","0.4375","Middle","2005872.89","1.0374","2.8235","Middle","6767396.75","-0.0734","0.2964","0.2397","-0.0024","-0.0374"
"ANKR-USD","0.10659","6/3/2021 7:34:57 PM","1.0018","0.2031","Middle","139827923","1.0007","0.0204","Middle","130595","0.9992","0.0514","Middle","689901","0.0015","0.1893","0.0009","0.9675","0.144","Middle","9695690","0.9860","0.224","Middle","7995941","-0.0185","1.2126","0.0693","-0.0185","-0.0132","0.9561","0.2017","Middle","19250318","1.0356","1.5677","Middle","126622594","-0.0795","0.1520","0.1377","-0.0147","-0.0364"
"CTSI-USD","0.7408","6/3/2021 7:34:59 PM","1.0511","0.3412","Middle","13724566.6","1.0003","0.0039","Middle","16548","0.9962","0.0047","Middle","33398.3","0.0041","0.4955","0.0012","0.9626","0.1108","Middle","1026186.2","0.9497","0.0589","Middle","2799138.8","0.0129","0.3666","0.0748","0.0129","-0.0465","0.9141","0.1108","Middle","3825325","1.1408","2.0265","Middle","10702281.2","-0.2267","0.3574","0.2787","-0.0506","-0.1446"
"KNC-USD","2.3108","6/3/2021 7:35:01 PM","0.8082","0.0627","Middle","9274846.6","1.0009","0.0038","Middle","2115.3","0.9986","0.0082","Middle","5145.3","0.0023","0.4111","0.0002","0.9793","0.0569","Middle","316732.8","0.9822","0.0216","Middle","439106.5","-0.0029","0.7213","0.0341","-0.0029","-0.0164","0.9606","0.0627","Middle","754883.6","0.8967","0.0626","Middle","9823039.1","0.0639","0.0768","0.0814","-0.0187","0.1019"
"NKN-USD","0.3746","6/3/2021 7:35:03 PM","0.9936","0.2311","Middle","18428779.3","1.0005","0.0045","Middle","1926.3","0.9987","0.0205","Middle","4396.1","0.0018","0.4382","0.0001","0.9541","0.2144","Middle","1267695.5","0.9957","0.2702","Middle","886084.2","-0.0416","1.4307","0.0688","-0.0416","-0.0030","0.9451","0.2009","Middle","2195260.4","1.0478","0.9789","Middle","17864659.9","-0.1027","0.1229","0.1191","-0.0048","-0.0491"
"NU-USD","0.3269","6/3/2021 7:35:05 PM","0.9720","0.0835","Middle","33521546.049265","0.9997","0","Bottom","1482.011641","0.9973","0","Bottom","19951.510792","0.0024","0.0743","0.0000","0.9560","0.0657","Middle","1029831.89685","0.9853","0.0755","Middle","589479.888426","-0.0293","1.7470","0.0307","-0.0293","-0.0120","0.9460","0.0966","Middle","1594445.143605","1.0800","1.2961","Middle","34366406.84508","-0.1340","0.0464","0.0476","-0.0144","-0.0827"
"EOS-USD","6.205","6/3/2021 7:35:07 PM","0.9907","0.3980","Middle","2678479.3","1.0003","0.0041","Middle","1302.4","0.9986","0.0267","Middle","5713.3","0.0017","0.2280","0.0005","0.9648","0.384","Middle","345170.7","0.9842","0.0789","Middle","76756.2","-0.0194","4.4970","0.1289","-0.0194","-0.0144","0.9514","0.4387","Middle","425489.3","1.0264","1.8896","Middle","2399621.4","-0.0750","0.1773","0.1589","-0.0161","-0.0278"
"STORJ-USD","1.1509","6/3/2021 7:35:09 PM","1.0032","0.1584","Middle","8606821.39","0.9977","0.0103","Middle","8888.29","1.0036","0.0269","Middle","3246.6","-0.0059","2.7377","0.0010","0.9682","0.1441","Middle","489074.05","0.9715","0.0399","Middle","339048.11","-0.0033","1.4425","0.0568","-0.0033","-0.0321","0.9404","0.1441","Middle","772234.37","1.0224","0.9098","Middle","8973717.18","-0.0820","0.0861","0.0897","-0.0262","-0.0188"
"AAVE-USD","380.012","6/3/2021 7:35:13 PM","1.0040","0.2724","Middle","53425.868","0.9999","0","Bottom","8.902","0.9961","0","Bottom","6.404","0.0038","1.3901","0.0002","0.9701","0.2132","Middle","5831.56","0.9816","0.1040","Middle","2368.176","-0.0115","2.4625","0.1092","-0.0115","-0.0145","0.9494","0.2132","Middle","8199.736","1.0389","2.0422","Middle","51695.566","-0.0895","0.1586","0.1535","-0.0183","-0.0428"
"OGN-USD","1.002","6/3/2021 7:35:15 PM","0.9691","0.3874","Middle","5453159.37","1","0","Bottom","5665.13","0.9980","0.0179","Middle","30260.04","0.0020","0.1872","0.0010","0.9533","0.375","Middle","707266.9","0.9777","0.0794","Middle","266124.39","-0.0244","2.6577","0.1297","-0.0244","-0.0203","0.9320","0.375","Middle","973391.29","1.0307","1.125","Middle","5091598.34","-0.0987","0.1912","0.1785","-0.0223","-0.0327"
"DASH-USD","200.796","6/3/2021 7:35:17 PM","1.0116","0.1607","Middle","22814.50123827","0.9987","0","Bottom","2.51426513","0.9994","0","Bottom","13.3503339","-0.0007","0.1883","0.0001","0.9726","0.0994","Middle","1688.37881259","0.9809","0.0275","Middle","423.79342158","-0.0083","3.9840","0.0740","-0.0083","-0.0185","0.9511","0.0481","Middle","2035.85618723","1.0390","2.0216","Middle","23367.19820667","-0.0879","0.0871","0.0892","-0.0178","-0.0396"
"YFI-USD","44339.84","6/3/2021 7:35:19 PM","0.9905","0.4341","Middle","420.189386","0.9995","0","Bottom","0.456995","1.0019","0.0445","Middle","0.710266","-0.0024","0.6434","0.0011","0.9768","0.4000","Middle","46.860825","0.9867","0.1492","Middle","24.867125","-0.0099","1.8844","0.1115","-0.0099","-0.0152","0.9638","0.4000","Middle","71.72795","1.0168","1.1167","Middle","380.93721","-0.0530","0.1883","0.1707","-0.0128","-0.0149"
"MATIC-USD","1.713","6/3/2021 7:35:21 PM","0.9593","0.7066","Middle","87376052.3","0.9965","0","Bottom","75218","1.0004","0.0172","Middle","615513.9","-0.0039","0.1222","0.0009","0.9532","0.6286","Middle","16941224.7","0.9811","0.1564","Middle","6936914.1","-0.0279","2.4422","0.1939","-0.0279","-0.0193","0.9350","0.6286","Middle","23878138.8","1.0136","1.1155","Middle","68525458.4","-0.0786","0.3485","0.2733","-0.0154","-0.0132"
"1INCH-USD","3.293","6/3/2021 7:35:23 PM","0.9850","0.2748","Middle","1350405.13","1.0003","0.0032","Middle","94.61","0.9955","0","Bottom","421.41","0.0048","0.2245","0.0001","0.9681","0.2184","Middle","99423.39","0.9711","0.0396","Middle","69635.77","-0.0030","1.4278","0.0736","-0.0030","-0.0244","0.9385","0.2184","Middle","169059.16","1.0352","1.66","Middle","1329787.26","-0.0967","0.1271","0.1252","-0.0292","-0.0397"
"BCH-USD","689.48","6/3/2021 7:35:25 PM","0.9999","0.2634","Middle","43612.60735333","1.0007","0.0202","Middle","7.32983643","1.0019","0.0278","Middle","63.15796564","-0.0012","0.1161","0.0002","0.9746","0.3251","Middle","4526.55453273","0.9872","0.0820","Middle","1319.25168953","-0.0126","3.4312","0.1038","-0.0126","-0.0147","0.9583","0.2504","Middle","6160.96613395","1.0301","1.8458","Middle","40854.735849","-0.0718","0.1508","0.1413","-0.0135","-0.0282"
"LRC-USD","0.3706","6/3/2021 7:35:27 PM","0.9854","0.2060","Middle","20366759.726471","1.0011","0.0024","Top","294.876225","0.9992","0.005","Middle","53154.286849","0.0019","0.0055","0.0000","0.9691","0.2030","Middle","1791769.637756","0.9768","0.1245","Middle","886901.921169","-0.0077","2.0203","0.0880","-0.0077","-0.0224","0.9447","0.2030","Middle","2586439.261808","1.0281","0.8263","Middle","18595653.368576","-0.0834","0.1391","0.1270","-0.0243","-0.0289"
"TRB-USD","65.584","6/3/2021 7:35:29 PM","1.0439","0.3066","Middle","123417.728","0.9994","0.0001","Middle","869.132","1.0022","0.0026","Top","40.626","-0.0028","21.3935","0.0070","0.9734","0.1366","Middle","5500.13","0.9543","0.0214","Middle","7147.894","0.0191","0.7695","0.0446","0.0191","-0.0479","0.9263","0.1366","Middle","12648.024","1.0944","1.5468","Middle","126228.977","-0.1681","0.1002","0.1025","-0.0451","-0.0922"
"SNX-USD","12.7911","6/3/2021 7:35:35 PM","1.0103","0.1882","Middle","481547.839","0.9987","0","Bottom","236.66","0.9991","0.0144","Middle","374.827","-0.0004","0.6314","0.0005","0.9681","0.2106","Middle","36629.86","0.9797","0.1405","Middle","20798.293","-0.0116","1.7612","0.0761","-0.0116","-0.0194","0.9414","0.1590","Middle","58684.07","1.0580","1.7966","Middle","476198.034","-0.1166","0.1232","0.1219","-0.0190","-0.0589"
"BAT-USD","0.794","6/3/2021 7:35:37 PM","1.0051","0.3393","Middle","4949686.1","0.9987","0","Bottom","100.39","0.9975","0","Bottom","3233.04","0.0012","0.0311","0.0000","0.9742","0.2931","Middle","471453.27","0.9795","0.1389","Middle","264444.67","-0.0053","1.7828","0.0952","-0.0053","-0.0180","0.9507","0.25","Middle","763125.4","1.0414","2.3158","Middle","4549984.36","-0.0907","0.1677","0.1542","-0.0192","-0.0439"
"LTC-USD","184.16","6/3/2021 7:35:39 PM","1.0068","0.2842","Middle","311658.99808994","0.9973","0.0072","Middle","265.6127694","1.0010","0.0135","Middle","412.26058978","-0.0037","0.6443","0.0009","0.9668","0.25","Middle","31679.09887049","0.9815","0.0792","Middle","11414.3590036","-0.0147","2.7754","0.1016","-0.0147","-0.0195","0.9496","0.25","Middle","43093.45787409","1.0341","2.8240","Middle","301137.16583651","-0.0845","0.1431","0.1383","-0.0158","-0.0331"
"ATOM-USD","16.036","6/3/2021 7:35:43 PM","1.0863","1.1312","Middle","1706639","1.0003","0.0060","Middle","408.2","0.9969","0.0128","Middle","1812.9","0.0034","0.2252","0.0002","0.9634","0.2129","Middle","79944.1","0.9942","0.0380","Middle","71219.2","-0.0308","1.1225","0.0468","-0.0308","-0.0027","0.9577","0.2129","Middle","151163.3","1.1204","3.6539","Middle","1611141.2","-0.1627","0.0938","0.0886","-0.0061","-0.1235"
"ADA-USD","1.7458","6/3/2021 7:35:45 PM","1.0151","0.5782","Middle","98801440.99","1.0008","0.0102","Middle","248755.33","0.9987","0.0892","Middle","806676.47","0.0021","0.3084","0.0025","0.9693","0.5107","Middle","18199093.04","0.9721","0.0486","Middle","6122480.1","-0.0028","2.9725","0.1842","-0.0028","-0.0266","0.9423","0.5107","Middle","24321573.14","1.0523","3.1014","Middle","80171317.73","-0.1100","0.3034","0.2462","-0.0287","-0.0536"
"ALGO-USD","1.0717","6/3/2021 7:35:49 PM","1.0473","0.6691","Middle","37559706","0.9936","0","Bottom","14576","1.0017","0.0231","Middle","48674","-0.0081","0.2995","0.0004","0.9441","0.1963","Middle","2507516","1.0163","1.1053","Middle","1164138","-0.0722","2.1540","0.0668","-0.0722","0.0146","0.9671","0.3199","Middle","3540228","1.0894","2.4495","Middle","37697174","-0.1223","0.0939","0.0943","0.0227","-0.0877"
"SKL-USD","0.3982","6/3/2021 7:35:51 PM","0.9663","0.2390","Middle","26169650.9","0.9967","0.0047","Middle","17688.9","1.0015","0.0147","Middle","28354.8","-0.0048","0.6238","0.0007","0.9596","0.2038","Middle","2357539","0.9782","0.0428","Middle","1122356.7","-0.0186","2.1005","0.0901","-0.0186","-0.0233","0.9432","0.2543","Middle","3323948","1.0038","0.7857","Middle","25639338","-0.0606","0.1296","0.1270","-0.0185","-0.0023"
"UNI-USD","27.4933","6/3/2021 7:35:53 PM","1.0176","0.3134","Middle","869103.977088","0.9991","0.0021","Middle","83.887303","1.0066","0.1105","Middle","3825.710653","-0.0075","0.0219","0.0001","0.9795","0.1546","Middle","57901.308307","0.9738","0.1677","Middle","43086.71962","0.0057","1.3438","0.0666","0.0057","-0.0328","0.9542","0.1546","Middle","100988.027927","1.0389","2.5248","Middle","841521.618415","-0.0847","0.1200","0.1162","-0.0253","-0.0323"
"SUSHI-USD","12.477","6/3/2021 7:35:55 PM","1.0156","0.2952","Middle","1027957.57","0.9953","0","Bottom","95.38","1.0001","0.0137","Middle","163.05","-0.0048","0.5850","0.0001","0.9631","0.2134","Middle","108536.65","0.9726","0.1051","Middle","44480.18","-0.0095","2.4401","0.1056","-0.0095","-0.0275","0.9401","0.2740","Middle","140717.03","1.0579","4.0813","Middle","915210.83","-0.1178","0.1538","0.1369","-0.0227","-0.0578"
"REN-USD","0.5791","6/3/2021 7:35:57 PM","1.0026","0.1901","Middle","15333887.353683","0.9959","0","Bottom","6048.671936","1.0007","0.0058","Middle","5308.401385","-0.0048","1.1395","0.0004","0.9674","0.1389","Middle","1023289.769208","0.9746","0.0323","Middle","590145.233402","-0.0072","1.7340","0.0667","-0.0072","-0.0261","0.9430","0.1389","Middle","1613435.00261","1.0231","0.9812","Middle","14999574.939632","-0.0801","0.1076","0.1052","-0.0213","-0.0224"
"CGLD-USD","3.3813","6/3/2021 7:35:59 PM","0.9738","0.0191","Middle","991117.63","0.9980","0","Bottom","514.04","0.9979","0.0086","Middle","2142.99","0.0001","0.2399","0.0005","0.9761","0","Bottom","68848.68","0.9891","0.0695","Middle","37396.93","-0.0130","1.8410","0.0695","-0.0130","-0.0088","0.9649","0","Bottom","106245.61","1.0044","0.9220","Middle","958308.19","-0.0395","0.1109","0.1072","-0.0089","-0.0065"
