"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"FORTH-USD","22.056","6/3/2021 6:05:36 AM","1.0199","0.5897","Middle","157384.16","0.9990","0","Bottom","20.982","1","0","Bottom","0.58","-0.0010","36.1759","0.0001","1.0011","0.0742","Middle","1139.67","0.9678","0.0011","Middle","5067.734","0.0333","0.2249","0.0072","0.0333","-0.0322","1.0071","0.4811","Middle","81465.242","0.9979","0.3880","Middle","128210.64","0.0092","0.6354","0.5176","-0.0312","0.0021"
"UNI-USD","28.1037","6/3/2021 6:05:38 AM","1.0204","0.9384","Middle","806215.217818","1.0015","0.0330","Middle","1547.340051","0.9970","0.0152","Middle","535.516433","0.0045","2.8894","0.0019","0.9939","0.0513","Middle","5480.900362","0.9661","0.0141","Middle","43658.385874","0.0278","0.1255","0.0068","0.0278","-0.0309","1.0176","0.9243","Middle","446486.330953","1.0070","0.7145","Middle","781304.286441","0.0106","0.5715","0.5538","-0.0354","-0.0100"
"NKN-USD","0.394","6/3/2021 6:05:40 AM","1.0142","0.9300","Middle","14480085.1","0.9985","0.0082","Middle","18072.4","0.9970","0","Bottom","4399","0.0015","4.1083","0.0012","0.9924","0.0082","Middle","63372.4","0.9716","0.0318","Middle","647255.5","0.0208","0.0979","0.0044","0.0208","-0.0254","1.0462","0.9300","Middle","8204814.4","1.0027","0.3452","Middle","16644292.8","0.0435","0.4930","0.5666","-0.0269","-0.0057"
"CTSI-USD","0.725","6/3/2021 6:05:42 AM","1.0032","0.6183","Middle","13544239.7","1.0060","0.0064","Top","6452.5","1.0022","0.0408","Middle","20681.3","0.0038","0.3120","0.0005","0.9927","0.0268","Middle","35356.4","0.9699","0.0408","Middle","329520.4","0.0228","0.1073","0.0026","0.0228","-0.0323","1.0188","0.6183","Middle","3693736.3","1.0418","0.9352","Middle","13421776.2","-0.0230","0.2752","0.2727","-0.0361","-0.0396"
"OXT-USD","0.4087","6/3/2021 6:05:44 AM","1.0302","0.9783","Middle","8926299","0.9983","0.0248","Middle","8526","1","0","Bottom","1683","-0.0017","5.0660","0.0010","0.9976","0.0081","Middle","38285","0.9800","0.1579","Middle","328639","0.0176","0.1165","0.0043","0.0176","-0.0200","1.0139","0.6071","Middle","3705224","1.0210","0.6443","Middle","8277180","-0.0071","0.4476","0.4151","-0.0183","-0.0210"
"LTC-USD","190.64","6/3/2021 6:05:46 AM","1.0336","1.2248","Middle","287944.88530567","0.9942","0.0110","Middle","296.70221936","0.9996","0","Bottom","260.21079933","-0.0054","1.1402","0.0010","0.9952","0.0840","Middle","1527.9721744","0.9817","0.0921","Middle","13010.59520197","0.0135","0.1174","0.0053","0.0135","-0.0179","1.0277","1.9565","Middle","148672.57247303","1.0233","0.8558","Middle","281546.76040403","0.0044","0.5281","0.5163","-0.0125","-0.0237"
"MATIC-USD","1.8088","6/3/2021 6:05:48 AM","0.9996","0.5899","Middle","77609153","1.0013","0.0382","Middle","15766.8","0.9964","0.0174","Middle","45522.1","0.0049","0.3464","0.0002","0.9970","0.0389","Middle","300853.4","0.9803","0.0807","Middle","2944301.2","0.0167","0.1022","0.0039","0.0167","-0.0161","1.0039","0.5406","Middle","30890289.6","0.9859","0.5556","Middle","87008594.1","0.0180","0.3550","0.3980","-0.0210","0.0105"
"NU-USD","0.3299","6/3/2021 6:32:38 AM","1.0351","0.5090","Middle","34702107.590686","1","0.0127","Middle","16580.511589","0.9916","0.0077","Middle","271822.392089","0.0084","0.0610","0.0005","0.9798","0.0231","Middle","707298.349823","0.9723","0.0188","Middle","767607.711235","0.0075","0.9214","0.0204","0.0075","-0.0193","1.0306","0.3683","Middle","21807082.020899","1.0515","0.5103","Middle","17654847.200666","-0.0209","1.2352","0.6284","-0.0277","-0.0599"
"YFI-USD","46129.52","6/3/2021 6:32:43 AM","1.0169","1.5178","Middle","379.930805","0.9975","0","Bottom","0.114773","1.0030","0.1644","Middle","0.451058","-0.0055","0.2545","0.0003","1.0012","0.6049","Middle","14.069888","0.9816","0.2623","Middle","21.67773","0.0196","0.6490","0.0370","0.0196","-0.0214","1.0185","1.2597","Middle","199.529853","1.0013","0.7075","Middle","377.877552","0.0172","0.5280","0.5252","-0.0159","0.0017"
"XTZ-USD","3.8834","6/3/2021 6:32:47 AM","1.0245","1.5402","Middle","2676338.68","1","0.0009","Top","99.8","1.0023","0.0946","Middle","2399.86","-0.0023","0.0416","0.0000","0.9970","0.2960","Middle","109333.99","0.9837","0.2735","Middle","125677.69","0.0133","0.8700","0.0409","0.0133","-0.0186","1.0176","1.4199","Middle","1381259.09","1.0385","1.3394","Middle","3094038.64","-0.0209","0.4464","0.5161","-0.0163","-0.0362"
"ICP-USD","110.962","6/3/2021 6:32:56 AM","1.0397","1.1460","Middle","445340.4493","0.9991","0","Bottom","71.2718","1.0017","0.0046","Top","600.9193","-0.0026","0.1186","0.0002","0.9989","0.3295","Middle","11637.0647","0.9721","0.1455","Middle","18940.2695","0.0268","0.6144","0.0261","0.0268","-0.0296","1.0274","1.0686","Middle","173370.6932","1.0029","0.6905","Middle","481204.9182","0.0245","0.3603","0.3893","-0.0270","-0.0012"
"ZRX-USD","1.177914","6/3/2021 6:32:58 AM","1.0708","1.7261","Middle","15176581.80245","0.9994","0","Bottom","32029.27701","1.0013","0.0279","Middle","252.07135","-0.0019","127.0643","0.0021","1.0095","0.4981","Middle","136959.38628","0.9917","0.1977","Middle","168864.27533","0.0178","0.8111","0.0090","0.0178","-0.0096","1.0258","1.4900","Middle","4478969.3532","1.1182","1.5183","Middle","24731721.99852","-0.0924","0.1811","0.2951","-0.0077","-0.1169"
"ENJ-USD","1.616","6/3/2021 6:33:09 AM","1.0170","1","Middle","3718030.55","0.9994","0","Bottom","390.86","1.0050","0.0049","Top","2419.63","-0.0056","0.1615","0.0001","1","0.2025","Middle","60672.86","0.9776","0.1625","Middle","196049.32","0.0224","0.3095","0.0163","0.0224","-0.0274","1.0267","1","Middle","2110148.71","1.0064","0.4609","Middle","2949128.11","0.0203","0.7155","0.5675","-0.0218","-0.0014"
"CGLD-USD","3.4883","6/3/2021 6:33:11 AM","1.0235","0.3374","Middle","1502020.44","1.0001","0.0061","Middle","200.39","1.0031","0.0031","Top","132.85","-0.0030","1.5084","0.0001","0.9906","0.0168","Middle","21518.03","0.9875","0.0804","Middle","34077.41","0.0031","0.6314","0.0143","0.0031","-0.0156","1.0026","0.1657","Middle","449982.61","1.0230","0.8460","Middle","1562128.81","-0.0204","0.2881","0.2996","-0.0126","-0.0199"
"GRT-USD","0.8668","6/3/2021 6:33:13 AM","1.1065","4.0214","Middle","25632061.8","0.9995","0","Bottom","2209.68","0.9977","0.0145","Middle","17858.62","0.0018","0.1237","0.0001","0.9830","0.0901","Middle","2126613.63","1.0197","1.1587","Middle","3352316.54","-0.0367","0.6344","0.0830","-0.0367","0.0220","1.1216","2.9718","Middle","15863385.42","0.9936","0.2267","Middle","16054313.56","0.1280","0.9881","0.6189","0.0202","0.0041"
"ANKR-USD","0.11237","6/3/2021 6:33:15 AM","1.0547","2.5945","Middle","117100988","0.9997","0","Bottom","6221","0.9979","0.0039","Middle","55663","0.0018","0.1118","0.0001","0.9991","0.5328","Middle","3088037","0.9808","0.3419","Middle","10565315","0.0183","0.2923","0.0264","0.0183","-0.0171","1.0452","2.6516","Middle","64128310","1.0047","0.4925","Middle","92166417","0.0405","0.6958","0.5476","-0.0189","-0.0068"
"MKR-USD","3641.6159","6/3/2021 6:33:18 AM","1.0116","1.3381","Middle","3585.789343","1.0004","0.0004","Top","0.116489","0.9987","0.0225","Middle","2.690201","0.0017","0.0433","0.0000","1.0070","0.8043","Middle","102.411848","0.9780","0.1304","Middle","96.081897","0.0290","1.0659","0.0286","0.0290","-0.0207","1.0241","1.4499","Middle","1932.17229","0.9898","0.3382","Middle","3256.310564","0.0343","0.5934","0.5388","-0.0224","0.0089"
"CTSI-USD","0.7386","6/3/2021 6:33:24 AM","1.0220","1.3237","Middle","13723936.1","0.9968","0","Bottom","4487.8","1.0057","0.1632","Middle","8763.6","-0.0089","0.5121","0.0003","1.0114","0.4744","Middle","218473.9","0.9699","0.0408","Middle","329520.4","0.0415","0.6630","0.0159","0.0415","-0.0358","1.0379","1.3237","Middle","3876853.8","1.0418","0.9352","Middle","13421776.2","-0.0039","0.2888","0.2825","-0.0269","-0.0361"
"SUSHI-USD","13.012","6/3/2021 6:33:30 AM","1.0675","1.9180","Middle","980068.81","0.9988","0","Bottom","28.19","0.9995","0.0243","Middle","68.46","-0.0007","0.4118","0.0000","0.9992","0.3676","Middle","26394.52","0.9719","0.1040","Middle","59458.4","0.0273","0.4439","0.0269","0.0273","-0.0276","1.0314","1.1626","Middle","497204.06","1.0384","0.9226","Middle","964945.04","-0.0070","0.5153","0.5073","-0.0269","-0.0389"
"FIL-USD","75.8924","6/3/2021 6:33:32 AM","1.0803","2.2691","Middle","296317.013","1.0023","0.0661","Middle","910.788","1.0006","0.0017","Top","641.981","0.0017","1.4187","0.0031","1.0059","0.6010","Middle","20218.83","0.9804","0.3390","Middle","33814.434","0.0255","0.5979","0.0682","0.0255","-0.0202","1.0873","2.5770","Middle","201078.566","1.0131","0.2202","Middle","218247.689","0.0742","0.9213","0.6786","-0.0219","-0.0125"
"STORJ-USD","1.1821","6/3/2021 6:33:36 AM","1.0535","0.8626","Middle","9584714.52","1","0","Bottom","55.76","1.0007","0.0021","Top","6860.36","-0.0007","0.0081","0.0000","1","0.0107","Top","173995.39","0.9841","0.1375","Middle","193429.6","0.0159","0.8995","0.0182","0.0159","-0.0166","0.9945","0.5527","Middle","3404031.08","1.1262","2.0240","Middle","14615579.01","-0.1317","0.2329","0.3552","-0.0159","-0.1255"
"ETH-USD","2811.99","6/3/2021 6:33:38 AM","1.0408","1.9096","Middle","279850.16005236","0.9981","0.0061","Middle","244.24686417","1.0030","0.1607","Middle","730.40869519","-0.0049","0.3344","0.0009","1.0026","0.5914","Middle","13811.04743062","0.9764","0.0854","Middle","18020.35264719","0.0262","0.7664","0.0494","0.0262","-0.0266","1.0411","2.1591","Middle","130850.7606574","1.0274","0.8418","Middle","268753.93459884","0.0137","0.4869","0.4676","-0.0217","-0.0244"
"TRB-USD","71.635","6/3/2021 6:33:42 AM","1.1334","2.2734","Middle","138881.544","0.9997","0","Bottom","316.78","0.9955","0.0215","Middle","70.132","0.0042","4.5169","0.0023","1.0115","0.3823","Middle","2267.199","0.9762","0.1208","Middle","7669.614","0.0353","0.2956","0.0163","0.0353","-0.0193","1.1132","2.3071","Middle","67986.943","1.0830","0.5542","Middle","102439.405","0.0302","0.6637","0.4895","-0.0235","-0.0875"
"ETC-USD","69.757","6/3/2021 6:33:44 AM","1.0257","0.9070","Middle","369650.64272612","1.0005","0.0230","Middle","27.30270145","0.9990","0.0097","Middle","161.5428675","0.0015","0.1690","0.0001","1.0015","0.2925","Middle","18484.14325287","0.9822","0.1453","Middle","24750.29039366","0.0193","0.7468","0.0500","0.0193","-0.0168","1.0231","0.9576","Middle","186480.78426959","1.0087","0.5831","Middle","322159.1303649","0.0144","0.5788","0.5045","-0.0183","-0.0097"
"CRV-USD","2.4994","6/3/2021 6:33:46 AM","1.0317","0.8559","Middle","13076669.61","1.0014","0.0015","Top","2267.9","0.9986","0.0012","Middle","6862.48","0.0028","0.3305","0.0002","1.0155","0.0243","Top","75314.13","0.9701","0.0577","Middle","358696.03","0.0454","0.2100","0.0058","0.0454","-0.0285","1.0718","0.8525","Middle","6508929.16","1.1382","0.8385","Middle","16861765.05","-0.0664","0.3860","0.4978","-0.0313","-0.1396"
"EOS-USD","6.503","6/3/2021 6:33:48 AM","1.0267","1.3909","Middle","2589881.7","0.9998","0.0051","Middle","126.6","0.9998","0.0203","Middle","310.9","0.0000","0.4072","0.0000","1.0022","0.5306","Middle","177121.1","0.9839","0.1801","Middle","143108.8","0.0183","1.2377","0.0684","0.0183","-0.0159","1.0210","1.3909","Middle","1265019.9","1.0087","0.8602","Middle","2715484.3","0.0123","0.4659","0.4884","-0.0159","-0.0089"
"NKN-USD","0.3969","6/3/2021 6:33:51 AM","1.0216","1.1916","Middle","14811169.6","1.0015","0.0015","Top","762","1.0018","0.0025","Top","22846.3","-0.0003","0.0334","0.0001","1.0018","0.2718","Middle","403419.9","0.9716","0.0318","Middle","647255.5","0.0302","0.6233","0.0272","0.0302","-0.0302","1.0560","1.2767","Middle","8544861.9","1.0027","0.3452","Middle","16644292.8","0.0533","0.5134","0.5769","-0.0299","-0.0009"
"UNI-USD","28.6547","6/3/2021 6:33:53 AM","1.0404","2.3981","Middle","838419.027006","1.0026","0.0026","Top","1166.625244","0.9987","0.0313","Middle","1285.063883","0.0039","0.9078","0.0014","1.0157","1.0044","Middle","36084.923918","0.9661","0.0141","Middle","43658.385874","0.0496","0.8265","0.0430","0.0496","-0.0326","1.0399","2.6689","Middle","477090.354509","1.0070","0.7145","Middle","781304.286441","0.0329","0.6106","0.5690","-0.0365","-0.0083"
"BNT-USD","4.8295","6/3/2021 6:33:54 AM","1.0300","1.2881","Middle","335356.052354","1.0031","0.1430","Middle","1623.199051","1.0066","0.0066","Top","526.128034","-0.0035","3.0852","0.0048","1.0049","0.6929","Middle","16015.433583","0.9789","0.0426","Middle","13976.687403","0.0260","1.1459","0.0478","0.0260","-0.0277","1.0279","1.3196","Middle","139891.769147","1.0124","0.6601","Middle","334676.793068","0.0155","0.4180","0.4171","-0.0242","-0.0058"
"LINK-USD","32.11626","6/3/2021 6:33:56 AM","1.0533","2.8563","Middle","2110360.85","1.0018","0.0022","Top","651.47","0.9989","0.0696","Middle","1495.09","0.0029","0.4357","0.0003","1.0042","0.0166","Top","60243.09","0.9838","0.2043","Middle","104928.06","0.0204","0.5741","0.0285","0.0204","-0.0151","1.0498","3.2009","Middle","984118.59","0.9978","0.4778","Middle","2106302.29","0.0520","0.4672","0.4663","-0.0180","0.0011"
"LTC-USD","192.57","6/3/2021 6:34:04 AM","1.0440","2.0667","Middle","293308.93561934","1.0015","0.0709","Middle","105.28938717","0.9969","0.0278","Middle","649.66181002","0.0046","0.1621","0.0004","1.0016","0.4390","Middle","7542.45212066","0.9817","0.0921","Middle","13010.59520197","0.0199","0.5797","0.0257","0.0199","-0.0152","1.0288","2.0787","Middle","155932.63505415","1.0233","0.8558","Middle","281546.76040403","0.0055","0.5538","0.5316","-0.0198","-0.0264"
"SNX-USD","13.4288","6/3/2021 6:34:10 AM","1.0390","1.2755","Middle","520470.222","1.0002","0.0010","Top","179.546","1.0002","0.0008","Top","340.301","0.0000","0.5276","0.0003","1.0005","0.2241","Middle","8245.548","0.9733","0.0451","Middle","21592.751","0.0272","0.3819","0.0158","0.0272","-0.0269","1.0490","1.2926","Middle","300529.516","1.0085","0.5308","Middle","393319.216","0.0405","0.7641","0.5774","-0.0269","-0.0083"
"ZEC-USD","169.93","6/3/2021 6:34:14 AM","1.0734","2.4881","Middle","45845.97524557","1.0004","0.0011","Top","8.35852","0.9978","0","Bottom","5.2478","0.0026","1.5928","0.0002","0.9984","0.3248","Middle","780.7669461","0.9818","0.0502","Middle","2483.39959564","0.0166","0.3144","0.0170","0.0166","-0.0160","1.0327","1.7093","Middle","20589.36838485","1.0647","1.4238","Middle","33949.64325847","-0.0320","0.6065","0.4491","-0.0186","-0.0669"
"BCH-USD","722","6/3/2021 6:34:16 AM","1.0362","2.5026","Middle","40657.63891862","0.9999","0.0270","Middle","51.3789517","0.9980","0.0169","Middle","56.00322084","0.0019","0.9174","0.0013","1.0030","0.0100","Top","1188.11144559","0.9878","0.1194","Middle","2687.2275955","0.0152","0.4421","0.0292","0.0152","-0.0102","1.0347","2.5284","Middle","21243.31353544","1.0094","0.6051","Middle","41651.99231221","0.0253","0.5100","0.5225","-0.0121","-0.0114"
"XLM-USD","0.424412","6/3/2021 6:34:18 AM","1.0113","1.1912","Middle","119730880","1.0005","0.0323","Middle","60564","0.9982","0.0080","Middle","66108","0.0023","0.9161","0.0005","0.9981","0.3127","Middle","2484927","0.9884","0.3001","Middle","5511570","0.0097","0.4509","0.0208","0.0097","-0.0098","1.0131","1.0630","Middle","58157952","1.0008","0.8699","Middle","128012872","0.0123","0.4543","0.4857","-0.0121","-0.0026"
"RLC-USD","5.355","6/3/2021 6:34:22 AM","1.0127","0.5608","Middle","1989436.52","1.0011","0.0026","Top","285.2","0.9981","0.0075","Middle","829.71","0.0030","0.3437","0.0001","1","0.2964","Middle","55417.16","0.9717","0.2253","Middle","103825.96","0.0283","0.5338","0.0279","0.0283","-0.0264","1.0186","0.5375","Middle","946287.75","0.9869","0.6905","Middle","3086320.5","0.0317","0.3066","0.4757","-0.0294","0.0112"
"KNC-USD","2.5486","6/3/2021 7:02:16 AM","1.0036","0.2633","Middle","19049296.7","1.0042","0.0336","Middle","7346.4","1.0007","0.0124","Middle","1152.2","0.0035","6.3760","0.0004","1.0049","0.0336","Middle","8498.6","1.0098","0.0542","Middle","263998.9","-0.0049","0.0322","0.0004","-0.0049","0.0091","0.9520","0.0797","Middle","5316313","1.1372","1.3841","Middle","25152068","-0.1852","0.2114","0.2791","0.0056","-0.1365"
"UMA-USD","14.633","6/3/2021 7:03:36 AM","1.0281","1.5288","Middle","194514.247","1.0001","0.0182","Middle","51.444","1.0007","0.0007","Top","170.559","-0.0006","0.3016","0.0003","0.9998","0.4058","Middle","4123.137","0.9785","0.1824","Middle","7360.086","0.0213","0.5602","0.0212","0.0213","-0.0222","1.0421","1.5749","Middle","91071.794","1.0236","0.7910","Middle","208602.371","0.0185","0.4366","0.4682","-0.0216","-0.0229"
"ZRX-USD","1.154631","6/3/2021 7:59:54 AM","1.0207","0.7726","Middle","14775599.27935","1.0020","0.0027","Top","9266.96045","1.0002","0.0017","Top","622.43304","0.0018","14.8883","0.0006","0.9767","0.1049","Middle","340540.54021","1.0154","0.7085","Middle","267043.77763","-0.0387","1.2752","0.0230","-0.0387","0.0152","1.0084","0.8441","Middle","4917551.45731","1.1182","1.5183","Middle","24731721.99852","-0.1098","0.1988","0.3328","0.0134","-0.1180"
"TRB-USD","70.253","6/3/2021 8:28:33 AM","1.0551","1.4504","Middle","134636.786","1.0004","0.0229","Middle","110.447","0.9962","0","Bottom","40.13","0.0042","2.7522","0.0008","0.9981","0.0713","Middle","1279.767","0.9565","0.1238","Middle","6646.649","0.0416","0.1925","0.0095","0.0416","-0.0397","1.0879","1.3623","Middle","78567.515","1.0830","0.5542","Middle","102439.405","0.0049","0.7670","0.5836","-0.0439","-0.0868"
"CRV-USD","2.4539","6/3/2021 8:28:44 AM","1.0037","0.5708","Middle","11767616.89","1","0","Bottom","46.04","0.9999","0.0054","Middle","1290.52","0.0001","0.0357","0.0000","0.9939","0.0281","Middle","51817.22","0.9765","0.0587","Middle","266308.06","0.0174","0.1946","0.0044","0.0174","-0.0234","1.0457","0.4866","Middle","6914445.29","1.1382","0.8385","Middle","16861765.05","-0.0925","0.4101","0.5876","-0.0235","-0.1383"
"FIL-USD","76.0218","6/3/2021 8:29:03 AM","1.0704","2.4252","Middle","343239.8","0.9987","0.0651","Middle","1065.709","0.9999","0","Bottom","51.496","-0.0012","20.6950","0.0031","1.0068","0.1975","Middle","16610.528","0.9854","0.2183","Middle","41237.373","0.0214","0.4028","0.0484","0.0214","-0.0145","1.0860","2.4593","Middle","270217.924","1.0131","0.2202","Middle","218247.689","0.0729","1.2381","0.7873","-0.0133","-0.0132"
"NU-USD","0.335","6/3/2021 8:29:41 AM","1.0703","0.6538","Middle","36414286.902272","0.9985","0","Bottom","1752.342775","0.9964","0.0057","Middle","19918.740106","0.0021","0.0880","0.0000","0.9893","0","Bottom","286119.797077","1.0129","0.1375","Middle","1517003.077923","-0.0236","0.1886","0.0079","-0.0236","0.0165","1.0494","0.6163","Middle","24616533.170455","1.0515","0.5103","Middle","17654847.200666","-0.0021","1.3943","0.6760","0.0144","-0.0551"
"FORTH-USD","21.9","6/3/2021 8:29:45 AM","0.9901","0.3395","Middle","151779.233","0.9993","0","Bottom","6.874","0.9997","0","Bottom","46.271","-0.0004","0.1486","0.0000","0.9992","0.0047","Middle","1642.257","0.9877","0.0057","Middle","2654.649","0.0115","0.6186","0.0108","0.0115","-0.0120","0.9990","0.2308","Middle","89133.308","0.9979","0.3880","Middle","128210.64","0.0011","0.6952","0.5873","-0.0116","0.0018"
"ALGO-USD","1.0357","6/3/2021 8:29:50 AM","1.0918","1.6112","Middle","48080674","0.9987","0.0241","Middle","17867","0.9953","0.0159","Middle","12031","0.0034","1.4851","0.0004","0.9963","0.0241","Middle","549610","0.9828","0.0627","Middle","1559064","0.0135","0.3525","0.0114","0.0135","-0.0125","1.0217","0.7181","Middle","19217972","1.1390","1.9547","Middle","36298281","-0.1173","0.5294","0.3997","-0.0159","-0.1437"
"KNC-USD","2.5045","6/3/2021 8:29:54 AM","0.9969","0.1650","Middle","18335249.8","1.0012","0.0027","Top","6029.1","0.9957","0.0076","Middle","7596.3","0.0055","0.7937","0.0003","0.9663","0.0126","Middle","150726","1.0194","0.1188","Middle","363565.5","-0.0531","0.4146","0.0082","-0.0531","0.0237","0.9326","0.0126","Middle","5822105.9","1.1372","1.3841","Middle","25152068","-0.2046","0.2315","0.3175","0.0182","-0.1415"
"NKN-USD","0.3864","6/3/2021 8:29:58 AM","0.9857","0.4702","Middle","15717138","0.9974","0.0243","Middle","43387.7","1","0.0192","Middle","8876","-0.0026","4.8882","0.0028","0.9900","0.0243","Middle","320490.2","0.9749","0.0719","Middle","1573294.3","0.0151","0.2037","0.0204","0.0151","-0.0251","1.0234","0.4255","Middle","10643958.4","1.0027","0.3452","Middle","16644292.8","0.0207","0.6395","0.6772","-0.0225","-0.0027"
"SUSHI-USD","12.724","6/3/2021 8:30:02 AM","1.0097","0.6108","Middle","933860.96","1.0004","0.0319","Middle","236.88","0.9969","0.0297","Middle","1159.26","0.0035","0.2043","0.0003","0.9937","0.0426","Middle","17272.02","0.9748","0.1034","Middle","59232.82","0.0189","0.2916","0.0185","0.0189","-0.0221","1.0175","0.6622","Middle","587101.71","1.0384","0.9226","Middle","964945.04","-0.0209","0.6084","0.6287","-0.0256","-0.0415"
"LINK-USD","31.43417","6/3/2021 8:30:06 AM","1.0039","0.9985","Middle","2132641.91","0.9985","0.0072","Middle","73.67","1.0020","0.0021","Top","710.1","-0.0035","0.1037","0.0000","1.0027","0.3038","Middle","82317.01","0.9761","0.1023","Middle","175165.71","0.0266","0.4699","0.0386","0.0266","-0.0259","1.0313","1.2783","Middle","1282128.53","0.9978","0.4778","Middle","2106302.29","0.0335","0.6087","0.6012","-0.0224","0.0042"
"YFI-USD","45163.07","6/3/2021 8:30:10 AM","0.9857","0.3177","Middle","387.923419","0.9983","0.0086","Middle","0.890742","0.9983","0.0125","Middle","0.008477","0.0000","105.0775","0.0023","0.9987","0.0114","Middle","14.691306","0.9784","0.0956","Middle","25.507862","0.0203","0.5760","0.0379","0.0203","-0.0199","1.0002","0.3290","Middle","243.572647","1.0013","0.7075","Middle","377.877552","-0.0011","0.6446","0.6279","-0.0199","-0.0030"
"ZEC-USD","166.71","6/3/2021 8:30:15 AM","1.0357","0.7942","Middle","42915.98393947","1.0001","0.0135","Middle","53.59","0.9984","0","Bottom","2.50746","0.0017","21.3722","0.0012","0.9994","0.0442","Middle","376.52822666","0.9757","0.1429","Middle","1667.68500651","0.0237","0.2258","0.0088","0.0237","-0.0227","1.0233","1.1141","Middle","23607.76691839","1.0647","1.4238","Middle","33949.64325847","-0.0414","0.6954","0.5501","-0.0244","-0.0663"
"BAL-USD","30.62639","6/3/2021 8:30:25 AM","0.9786","0.3835","Middle","86845.428","1.0000","0.0002","Middle","31.08","0.9964","0","Bottom","62.78","0.0036","0.4951","0.0004","0.9947","0.0577","Middle","2433.039","0.9747","0.0630","Middle","6434.491","0.0200","0.3781","0.0280","0.0200","-0.0217","1.0097","0.5137","Middle","44111.385","1.0449","1.1469","Middle","92870.445","-0.0352","0.4750","0.5079","-0.0253","-0.0485"
"CTSI-USD","0.7265","6/3/2021 8:30:27 AM","0.9811","0.8930","Middle","8612113.6","0.9996","0.0303","Middle","2374.2","0.9963","0","Bottom","1241.4","0.0033","1.9125","0.0003","0.9926","0.0394","Middle","126724","0.9761","0.1519","Middle","370609.1","0.0165","0.3419","0.0147","0.0165","-0.0202","1.0205","0.8758","Middle","4546551.9","1.0418","1.1484","Middle","13421776.2","-0.0213","0.3387","0.5279","-0.0235","-0.0455"
"LINK-USD","31.64891","6/3/2021 8:57:35 AM","1.0107","1.3558","Middle","2171592.91","1.0008","0.0215","Middle","1028.56","0.9981","0.0084","Middle","9083.32","0.0027","0.1132","0.0005","1.0061","0.4279","Middle","108733.82","0.9761","0.1023","Middle","175165.71","0.0300","0.6207","0.0501","0.0300","-0.0220","1.0350","1.5075","Middle","1309842.69","0.9978","0.4778","Middle","2106302.29","0.0372","0.6219","0.6032","-0.0247","0.0003"
"COMP-USD","433.29","6/3/2021 8:57:43 AM","0.9528","0.2899","Middle","14958.269","1.0008","0.0012","Top","3.161","0.9981","0.0133","Middle","18.205","0.0027","0.1736","0.0002","1.0013","0.0682","Middle","740.006","0.9819","0.0079","Middle","1359.567","0.0194","0.5443","0.0495","0.0194","-0.0162","1.0017","0.3925","Middle","9275.502","1.0164","0.8619","Middle","15888.868","-0.0147","0.5838","0.6201","-0.0189","-0.0183"
"AAVE-USD","388.931","6/3/2021 8:57:53 AM","0.9811","0.6226","Middle","62618.292","1.0004","0.0133","Middle","23.67","0.9980","0.0002","Middle","57.552","0.0024","0.4113","0.0004","0.9973","0.0578","Middle","1746.646","0.9715","0.1122","Middle","5483.786","0.0258","0.3185","0.0279","0.0258","-0.0265","1.0150","0.6412","Middle","37770.386","1.0275","0.8761","Middle","74485.106","-0.0125","0.5071","0.6032","-0.0289","-0.0295"
"FIL-USD","77.9914","6/3/2021 8:57:59 AM","1.0981","11.5419","Middle","368458.015","0.9950","0.0056","Middle","1159.977","0.9995","0.2799","Middle","1273.6","-0.0045","0.9108","0.0031","1.0320","3.1427","Middle","42614.178","0.9854","0.2183","Middle","41237.373","0.0466","1.0334","0.1157","0.0466","-0.0141","1.1126","10.2633","Middle","294795.998","1.0131","0.2202","Middle","218247.689","0.0995","1.3507","0.8001","-0.0096","-0.0136"
"OMG-USD","6.53","6/3/2021 8:58:03 AM","0.9782","0.3041","Middle","1146587.1","0.9996","0","Bottom","478.7","0.9981","0","Bottom","353.6","0.0015","1.3538","0.0004","0.9898","0.0172","Middle","45121.9","0.9676","0.0272","Middle","53783","0.0222","0.8390","0.0394","0.0222","-0.0305","1.0095","0.2774","Middle","782255.1","1.0201","0.5129","Middle","1107926.3","-0.0106","0.7061","0.6822","-0.0320","-0.0220"
