"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"BNT-USD","4.8269","6/3/2021 2:18:16 PM","1.0222","1.1511","Middle","274930.699934","1.0007","0.0007","Top","9.848096","0.9982","0","Bottom","1959.944836","0.0025","0.0050","0.0000","0.9979","0.0221","Middle","2606.241191","1.0016","0.1339","Middle","6650.446555","-0.0037","0.3919","0.0095","-0.0037","0.0034","1.0269","1.1511","Middle","250321.309163","1.0124","0.6314","Middle","334676.793068","0.0145","0.7479","0.9105","0.0009","-0.0142"
"DASH-USD","204.947","6/3/2021 2:18:20 PM","1.0080","0.6030","Middle","22650.52325413","1.0007","0.0143","Middle","4.448","0.9993","0.0067","Middle","2.258","0.0014","1.9699","0.0002","1.0003","0.0263","Middle","75.87640235","1.0001","0.0863","Middle","779.3308736","0.0002","0.0974","0.0033","0.0002","0.0008","1.0138","0.6048","Middle","20727.45826479","1.0529","1.1360","Middle","23781.94278296","-0.0391","0.8716","0.9151","-0.0006","-0.0536"
"ICP-USD","126.234","6/3/2021 2:18:23 PM","1.1933","1.9011","Middle","638355.9059","1.0003","0.0111","Middle","63.7831","1.0036","0.0047","Top","176.3404","-0.0033","0.3617","0.0001","1.0093","0.1176","Middle","9773.1805","1.0010","0.1209","Middle","50506.2374","0.0083","0.1935","0.0153","0.0083","-0.0026","1.1704","1.9187","Middle","589637.195","1.0029","0.1967","Middle","481204.9182","0.1675","1.2253","0.9237","0.0007","0.0007"
"STORJ-USD","1.2188","6/3/2021 2:45:16 PM","1.0767","1.0383","Middle","12298276.59","1.0017","0.0266","Middle","14370.98","1.0022","0.0022","Top","1947.41","-0.0005","7.3795","0.0012","0.9920","0.0609","Middle","123901.34","1.0183","0.3555","Middle","218408.97","-0.0263","0.5673","0.0101","-0.0263","0.0161","1.0270","1.0431","Middle","8251449.46","1.1262","1.3075","Middle","14615579.01","-0.0992","0.5646","0.6709","0.0166","-0.1240"
"GRT-USD","0.917","6/3/2021 2:45:23 PM","1.1834","5.2686","Middle","37940459.65","0.9984","0","Bottom","5466.22","1.0005","0.0751","Middle","21835.7","-0.0021","0.2503","0.0001","1.0194","0.6528","Middle","1053140.82","0.9774","0","Bottom","2078008.82","0.0420","0.5068","0.0278","0.0420","-0.0231","1.1996","5.7257","Middle","35822498.29","0.9936","0.1605","Middle","16054313.56","0.2060","2.2313","0.9442","-0.0210","0.0069"
"SUSHI-USD","12.858","6/3/2021 2:45:30 PM","1.0140","0.9470","Middle","910904.89","0.9994","0.0016","Middle","424.84","1.0023","0.0025","Top","149.13","-0.0029","2.8488","0.0005","1.0031","0.2003","Middle","17548.72","1.0041","0.0802","Middle","37537.51","-0.0010","0.4675","0.0193","-0.0010","0.0018","1.0289","1.0525","Middle","852736.12","1.0384","0.9226","Middle","964945.04","-0.0095","0.8837","0.9361","0.0047","-0.0361"
"YFI-USD","45394.01","6/3/2021 2:45:37 PM","0.9941","0.4870","Middle","374.204464","0.9996","0","Bottom","0.028256","1.0011","0.0015","Top","0.267254","-0.0015","0.1057","0.0001","1.0021","0.1360","Middle","8.624454","0.9997","0.0912","Middle","8.746121","0.0024","0.9861","0.0230","0.0024","-0.0014","1.0063","0.5402","Middle","325.346912","1.0013","0.7075","Middle","377.877552","0.0050","0.8610","0.8694","0.0001","-0.0002"
"AAVE-USD","392.787","6/3/2021 2:46:02 PM","1.0138","1.0085","Middle","52703.723","1.0012","0.0012","Top","14.572","1.0000","0.0000","Top","1.31","0.0012","11.1237","0.0003","1.0063","0.2657","Middle","405.441","1.0048","0.1295","Middle","1251.285","0.0015","0.3240","0.0077","0.0015","0.0048","1.0212","0.8620","Middle","46593.655","1.0275","0.8761","Middle","74485.106","-0.0063","0.6255","0.8841","0.0036","-0.0275"
"BAND-USD","8.9661","6/3/2021 2:46:13 PM","1.0322","1.0751","Middle","732825.77","1","0","Bottom","17.5","1.0017","0.0017","Top","6.66","-0.0017","2.6276","0.0000","1.0042","0.1508","Middle","10568.96","1.0075","0.1254","Middle","27458.67","-0.0033","0.3849","0.0144","-0.0033","0.0058","1.0467","1.0751","Middle","644542.75","1.0017","0.4795","Middle","715793.63","0.0450","0.9005","0.8795","0.0075","0.0000"
"LRC-USD","0.3895","6/3/2021 2:46:15 PM","1.0170","0.6603","Middle","18319986.150506","1.0031","0.0031","Top","11008.405393","1.0018","0.0018","Top","1562.003023","0.0013","7.0476","0.0006","1.0098","0.0123","Top","297381.134539","0.9938","0.0462","Middle","558475.925387","0.0160","0.5325","0.0162","0.0160","-0.0080","1.0255","0.735","Middle","17004742.956059","1.0160","0.7034","Middle","22178064.520571","0.0095","0.7667","0.9282","-0.0093","-0.0142"
"BAL-USD","31.07728","6/3/2021 2:46:17 PM","1.0087","0.8560","Middle","65711.882","1","0","Bottom","6.299","1.0021","0.0021","Top","10.563","-0.0021","0.5963","0.0001","1.0063","0.0090","Top","828.401","1.0022","0.0534","Middle","1224.412","0.0041","0.6766","0.0126","0.0041","0.0001","1.0206","0.9044","Middle","57179.117","1.0449","1.1469","Middle","92870.445","-0.0243","0.6157","0.8701","0.0022","-0.0428"
"SNX-USD","13.2108","6/3/2021 2:46:19 PM","1.0144","0.6993","Middle","468595.973","1.0017","0.0017","Top","181.165","1.0008","0.0008","Top","83.826","0.0009","2.1612","0.0004","1.0065","0.1557","Middle","10705.387","1.0054","0.0873","Middle","10055.915","0.0011","1.0646","0.0228","0.0011","0.0046","1.0322","0.7136","Middle","438699.837","1.0085","0.5308","Middle","393319.216","0.0237","1.1154","0.9362","0.0037","-0.0077"
"ETH-USD","2804.41","6/3/2021 2:46:26 PM","1.0298","1.6519","Middle","250970.54000065","1.0001","0.0031","Middle","6.26695403","1.0005","0.0301","Middle","52.93894578","-0.0004","0.1184","0.0000","1.0047","0.1936","Middle","4529.48359626","1.0007","0.1137","Middle","5525.58053474","0.0040","0.8197","0.0180","0.0040","0.0002","1.0352","1.5799","Middle","223260.91244188","1.0274","0.8418","Middle","268753.93459884","0.0078","0.8307","0.8896","0.0006","-0.0269"
"CRV-USD","2.4121","6/3/2021 2:46:45 PM","1.0337","0.3764","Middle","9964525.06","0.9988","0","Bottom","624.64","1.0010","0.0010","Top","1820.15","-0.0022","0.3432","0.0001","1.0032","0.0939","Middle","144200.21","1.0086","0.0871","Middle","275092.14","-0.0054","0.5242","0.0145","-0.0054","0.0076","1.0314","0.3421","Middle","8937726.87","1.1382","0.8385","Middle","16861765.05","-0.1068","0.5301","0.8970","0.0098","-0.1372"
"COMP-USD","442.55","6/3/2021 2:47:06 PM","1.0068","1.5653","Middle","13566.979","0.9981","0","Bottom","10.508","1","0.0009","Middle","1.42","-0.0019","7.4","0.0008","1.0048","0.1831","Middle","345.679","1.0025","0.1913","Middle","388.803","0.0023","0.8891","0.0255","0.0023","0.0025","1.0167","1.3801","Middle","12492.326","1.0164","1.1496","Middle","15888.868","0.0003","0.7862","0.9208","0.0044","-0.0164"
"UNI-USD","28.1201","6/3/2021 2:47:12 PM","1.0130","0.9635","Middle","833812.579602","0.9979","0","Bottom","193.384299","1.0012","0.0012","Top","254.425941","-0.0033","0.7601","0.0002","0.9984","0.0681","Middle","13157.305552","0.9934","0.1120","Middle","21859.323127","0.0050","0.6019","0.0158","0.0050","-0.0078","1.0186","0.9635","Middle","771329.758683","1.0070","0.7145","Middle","781304.286441","0.0116","0.9872","0.9251","-0.0045","-0.0058"
"ZEC-USD","170.55","6/3/2021 2:47:16 PM","1.0243","2.3529","Middle","35818.29545062","1.0018","0.0018","Top","5.28734","0.9989","0","Bottom","0.33619","0.0029","15.7272","0.0001","1.0057","0.3982","Middle","881.40849996","0.9975","0.1085","Middle","1077.37689718","0.0082","0.8181","0.0246","0.0082","-0.0014","1.0363","2.0431","Middle","33886.67544074","1.0647","1.4238","Middle","33949.64325847","-0.0284","0.9981","0.9461","-0.0043","-0.0658"
"DOGE-USD","0.3947","6/3/2021 2:47:18 PM","0.8096","0.1810","Middle","89916334.4","0.9949","0","Bottom","209144.2","0.9992","0.0022","Middle","76919","-0.0043","2.7190","0.0023","0.9970","0","Bottom","7220292.7","1.0311","0.1487","Middle","15276987.3","-0.0341","0.4726","0.0803","-0.0341","0.0319","0.8055","0.1561","Middle","90125478.6","0.8055","0.1561","Middle","90125478.6","0.0000","1","1.0023","0.0362","0.1937"
"ICP-USD","127.287","6/3/2021 3:14:32 PM","1.2090","2.1994","Middle","676070.8546","1.0017","0.0331","Middle","472.4856","0.9923","0.0005","Middle","1106.9109","0.0094","0.4269","0.0007","0.9888","0.0122","Middle","6384.1487","1.0319","0.5032","Middle","58692.3512","-0.0431","0.1088","0.0094","-0.0431","0.0396","1.1780","2.1521","Middle","645238.2891","1.0029","0.1967","Middle","481204.9182","0.1751","1.3409","0.9544","0.0302","-0.0106"
"FIL-USD","89.88","6/3/2021 3:15:16 PM","1.2778","7.9514","Middle","920454.568","1.0005","0.0005","Top","73.171","1.0005","0.0007","Top","97.419","0.0000","0.7511","0.0001","0.9938","0.1852","Middle","7986.029","0.9868","0.9165","Middle","53300.844","0.0070","0.1498","0.0087","0.0070","-0.0137","1.2845","8.1775","Middle","904491.443","1.0131","0.0853","Middle","218247.689","0.2714","4.1443","0.9827","-0.0137","-0.0126"
"EOS-USD","6.445","6/3/2021 3:43:37 PM","1.0084","0.8471","Middle","2448398.2","1.0003","0.0005","Top","379.3","0.9988","0","Bottom","509","0.0015","0.7452","0.0002","1.0022","0.0803","Middle","60622.3","1.0105","0.3360","Middle","78200.2","-0.0083","0.7752","0.0248","-0.0083","0.0117","1.0130","0.8992","Middle","2228882.8","1.0087","0.8602","Middle","2715484.3","0.0043","0.8208","0.9103","0.0102","-0.0099"
"GRT-USD","0.9148","6/3/2021 4:11:53 PM","1.1952","4.8520","Middle","39694785.99","0.9971","0.0497","Middle","81182.92","0.9979","0.0349","Middle","27081.32","-0.0008","2.9977","0.0020","0.9976","0.0497","Middle","300280.16","0.9840","0.0031","Middle","2137295.6","0.0136","0.1405","0.0076","0.0136","-0.0139","1.1960","5.1492","Middle","39181456.08","0.9936","0.1605","Middle","16054313.56","0.2024","2.4406","0.9871","-0.0131","0.0043"
"BAND-USD","8.9947","6/3/2021 4:12:14 PM","1.0550","1.2060","Middle","701706.91","0.9999","0","Bottom","12.22","0.9998","0","Bottom","111","0.0001","0.1101","0.0000","0.9980","0.0258","Middle","213.69","0.9910","0.0159","Middle","16765.07","0.0070","0.0127","0.0003","0.0070","-0.0088","1.0521","1.2983","Middle","667958.69","1.0017","0.4795","Middle","715793.63","0.0504","0.9332","0.9519","-0.0089","-0.0019"
"RLC-USD","5.256","6/3/2021 4:12:46 PM","0.9979","0.1497","Middle","1730738.65","0.9998","0.0028","Middle","16.09","0.9994","0.0167","Middle","107.59","0.0004","0.1495","0.0000","1.0002","0.0167","Middle","4228.22","0.9906","0.0374","Middle","73778.64","0.0096","0.0573","0.0024","0.0096","-0.0088","0.9994","0.1497","Middle","1682184.77","0.9869","0.6905","Middle","3086320.5","0.0125","0.5450","0.9719","-0.0092","0.0125"
"ZRX-USD","1.189942","6/3/2021 4:12:58 PM","1.0430","2.2737","Middle","8482576.49266","1.0004","0.0285","Middle","3761.05432","0.9983","0","Bottom","4266.6007","0.0021","0.8815","0.0004","1.0096","0.2646","Middle","26357.58919","0.9892","0.0963","Middle","563989.921","0.0204","0.0467","0.0031","0.0204","-0.0091","1.0366","2.2805","Middle","7871054.10429","1.1182","1.5526","Middle","24731721.99852","-0.0816","0.3183","0.9279","-0.0112","-0.1199"
"NU-USD","0.3395","6/3/2021 4:40:34 PM","1.0456","0.8259","Middle","32185968.929682","1","0","Bottom","11.766587","0.9997","0","Bottom","4646.469247","0.0003","0.0025","0.0000","1.0189","0.2248","Middle","449534.222472","0.9708","0","Bottom","546458.40291","0.0481","0.8226","0.0140","0.0481","-0.0289","1.0597","0.7953","Middle","31588852.724484","1.0515","0.5103","Middle","17654847.200666","0.0082","1.7892","0.9814","-0.0292","-0.0518"
"MATIC-USD","1.8085","6/3/2021 4:40:51 PM","1.0037","0.6657","Middle","61518423.9","1.0007","0.0168","Middle","103934.8","1.0005","0.0208","Middle","16810.8","0.0002","6.1826","0.0017","1.0045","0.1625","Middle","1177218.7","0.9994","0.0315","Middle","2308386.7","0.0051","0.5100","0.0191","0.0051","-0.0011","1.0052","0.6681","Middle","59148380.6","0.9859","0.625","Middle","87008594.1","0.0193","0.6798","0.9615","-0.0013","0.0146"
"CTSI-USD","0.7417","6/3/2021 4:41:41 PM","1.0477","2.5371","Middle","6436073.6","1.0001","0.0001","Top","178.1","0.9985","0","Bottom","162.5","0.0016","1.096","0.0000","1.0060","0.2931","Middle","127122.6","0.9982","0.1256","Middle","275541.8","0.0078","0.4614","0.0198","0.0078","-0.0003","1.0402","2.2579","Middle","6366695.6","1.0418","1.1484","Middle","13421776.2","-0.0016","0.4744","0.9892","-0.0019","-0.0433"
"GRT-USD","0.9397","6/3/2021 4:42:19 PM","1.2277","22.6220","Middle","40413456.73","1.0010","0.2083","Middle","82804.18","1.0038","0.0043","Top","22144.65","-0.0028","3.7392","0.0020","1.0271","3.9861","Middle","1021592.25","0.9840","0.0031","Middle","2137295.6","0.0431","0.4780","0.0253","0.0431","-0.0198","1.2277","25.9028","Middle","39983951.09","0.9936","0.1605","Middle","16054313.56","0.2341","2.4905","0.9894","-0.0170","0.0102"
"REN-USD","0.6052","6/3/2021 5:09:09 PM","1.0139","0.7266","Middle","14421910.089433","1.0010","0.0012","Top","9965.441151","1.0017","0.0017","Top","1000.936137","-0.0007","9.9561","0.0007","1.0017","0.0769","Middle","27535.325258","1.0065","0.1220","Middle","267467.526813","-0.0048","0.1029","0.0019","-0.0048","0.0048","1.0139","0.7266","Middle","14421919.855255","0.9519","0.2933","Middle","22452557.192575","0.0620","0.6423","1.0000","0.0055","0.0498"
"TRB-USD","69.584","6/3/2021 5:09:11 PM","1.0807","1.1846","Middle","121499.956","0.9981","0","Bottom","51.613","0.9996","0.0148","Middle","1.608","-0.0015","32.0976","0.0004","1.0004","0.0903","Middle","755.688","1.0037","0.0828","Middle","1483.413","-0.0033","0.5094","0.0062","-0.0033","0.0041","1.0807","1.1846","Middle","121502.765","1.0830","0.5542","Middle","102439.405","-0.0023","1.1861","1.0000","0.0056","-0.0834"
"LTC-USD","191.45","6/3/2021 5:10:17 PM","1.0228","1.5145","Middle","290993.4141528","0.9982","0","Bottom","253.12911056","0.9993","0.0345","Middle","286.30189929","-0.0011","0.8841","0.0009","1.0035","0.2428","Middle","2375.34258076","1.0075","0.2883","Middle","8927.85233789","-0.0040","0.2661","0.0082","-0.0040","0.0082","1.0223","1.4786","Middle","291022.21835707","1.0233","0.8558","Middle","281546.76040403","-0.0010","1.0337","1.0001","0.0093","-0.0240"
"CRV-USD","2.4766","6/3/2021 5:10:35 PM","1.0611","0.6818","Middle","9491286.16","0.9989","0","Bottom","279.36","0.9974","0.0064","Middle","18192.93","0.0015","0.0154","0.0000","1.0028","0.0853","Middle","22707.75","1.0110","0.1377","Middle","258431.1","-0.0082","0.0879","0.0024","-0.0082","0.0136","1.0567","0.6219","Middle","9492512.48","1.1382","0.8385","Middle","16861765.05","-0.0815","0.5630","1.0001","0.0121","-0.1408"
"CTSI-USD","0.7584","6/3/2021 5:10:49 PM","1.0658","76.375","Middle","6615798.8","0.9960","0","Bottom","32.4","1.0012","0.0051","Top","7701.1","-0.0052","0.0042","0.0000","1.0119","2.7105","Middle","85287.6","1.0168","0.0175","Top","288578.7","-0.0049","0.2955","0.0129","-0.0049","0.0156","1.0616","15.2895","Middle","6615818.9","1.0418","1.1484","Middle","13421776.2","0.0198","0.4929","1.0000","0.0208","-0.0406"
"1INCH-USD","3.456","6/3/2021 5:10:55 PM","1.0237","0.9137","Middle","1255723.56","0.9991","0","Bottom","139.59","1.0006","0.0006","Top","102","-0.0015","1.3685","0.0001","1.0044","0.2411","Middle","11139.07","1.0094","0.2697","Middle","38922.28","-0.0050","0.2862","0.0089","-0.0050","0.0088","1.0222","0.8472","Middle","1255863.15","1.0804","1.5045","Middle","1878480.48","-0.0582","0.6686","1.0001","0.0103","-0.0798"
"BAL-USD","31.50621","6/3/2021 5:10:57 PM","1.0336","1.7493","Middle","61624.198","1.0000","0.0016","Middle","60.887","0.9995","0","Bottom","12.962","0.0005","4.6973","0.0010","1.0056","0.1977","Middle","194.513","1.0047","0.1780","Middle","1787.248","0.0009","0.1088","0.0032","0.0009","0.0052","1.0336","1.7493","Middle","61624.198","1.0449","1.1469","Middle","92870.445","-0.0113","0.6636","1","0.0047","-0.0454"
"ENJ-USD","1.637","6/3/2021 5:37:47 PM","1.0400","1.7241","Middle","3441090.86","0.9994","0","Bottom","135.68","0.9963","0","Bottom","2918.55","0.0031","0.0465","0.0000","1.0031","0.1930","Middle","114124.45","1.0086","0.2787","Middle","89308.68","-0.0055","1.2779","0.0332","-0.0055","0.0123","1.0438","2.0385","Middle","3437331.48","1.0064","0.4609","Middle","2949128.11","0.0374","1.1655","0.9989","0.0092","-0.0101"
"UMA-USD","14.773","6/3/2021 5:40:28 PM","1.0515","1.6408","Middle","290437.607","0.9995","0.0035","Middle","59.798","0.9998","0.0018","Middle","57.972","-0.0003","1.0315","0.0002","1.0102","0.2860","Middle","9417.82","1.0016","0.0760","Middle","3343.334","0.0086","2.8169","0.0324","0.0086","0.0018","1.0503","1.5667","Middle","290497.405","1.0236","0.6744","Middle","208602.371","0.0267","1.3926","1.0002","0.0021","-0.0238"
"NU-USD","0.3403","6/3/2021 6:37:39 PM","1.0718","0.8702","Middle","34434700.825081","1","0","Bottom","397.622019","0.9994","0","Bottom","255","0.0006","1.5593","0.0000","0.9847","0.0179","Middle","341431.300859","1.0052","0.1202","Middle","2207960.477979","-0.0205","0.1546","0.0099","-0.0205","0.0058","0.9847","0.0179","Middle","339975.479285","1.0800","1.2961","Middle","34366406.84508","-0.0953","0.0099","0.0099","0.0052","-0.0806"
"ENJ-USD","1.655","6/3/2021 6:38:22 PM","1.0595","2.2264","Middle","4027478.63","1","0","Bottom","126.08","0.9994","0.0364","Middle","8672.31","0.0006","0.0145","0.0000","1.0067","0.2075","Middle","630557.32","1.0080","0.3065","Middle","169244.24","-0.0013","3.7257","0.1566","-0.0013","0.0086","1.0061","0.1852","Middle","646692.37","1.0457","1.7581","Middle","3496346.33","-0.0396","0.1850","0.1606","0.0080","-0.0463"
"RLC-USD","5.272","6/3/2021 6:39:17 PM","1.0053","0.2041","Middle","1813292.72","0.9981","0","Bottom","2201.37","0.9992","0","Bottom","442","-0.0011","4.9805","0.0012","0.9761","0","Bottom","55141.91","1.0084","0.36","Middle","74521.89","-0.0323","0.7399","0.0304","-0.0323","0.0092","0.9761","0","Bottom","55141.91","1.0240","0.8089","Middle","1825936.26","-0.0479","0.0302","0.0304","0.0103","-0.0248"
"FIL-USD","88.3373","6/3/2021 8:03:35 PM","1.2603","3.2072","Middle","1195411.35","0.9994","0","Bottom","18.932","1.0002","0.0028","Top","781.812","-0.0008","0.0242","0.0000","0.9940","0.0183","Middle","1825.057","0.9929","0.8257","Middle","90150.403","0.0011","0.0202","0.0015","0.0011","-0.0073","0.9874","0.6347","Middle","134609.835","1.2778","4.3827","Middle","1081874.025","-0.2904","0.1244","0.1126","-0.0065","-0.2776"
"STORJ-USD","1.1326","6/3/2021 8:03:37 PM","0.9808","0.0336","Middle","8574016.16","1.0003","0.0003","Top","1063.1","1.0027","0.0185","Middle","6173.42","-0.0024","0.1722","0.0001","0.9936","0.0149","Middle","18044.78","0.9620","0.0914","Middle","804331.64","0.0316","0.0224","0.0021","0.0316","-0.0407","0.9285","0.0446","Middle","1161424.53","1.0224","0.9098","Middle","8973717.18","-0.0939","0.1294","0.1355","-0.0383","-0.0197"
"CGLD-USD","3.3582","6/3/2021 8:04:13 PM","0.9651","0.0189","Middle","1002846.88","0.9978","0.0023","Middle","4261.38","1.0007","0.0120","Middle","4479.92","-0.0029","0.9512","0.0042","1.0001","0.0089","Middle","426.02","0.9721","0.0252","Middle","106428.1","0.0280","0.0040","0.0004","0.0280","-0.0286","0.9596","0.0023","Middle","153080.04","1.0044","0.9220","Middle","958308.19","-0.0448","0.1597","0.1526","-0.0257","-0.0037"
"NU-USD","0.3216","6/3/2021 8:04:21 PM","0.9199","0.1398","Middle","26046910.49122","1","0","Bottom","70.454854","1.0012","0.0025","Top","8129.801828","-0.0012","0.0087","0.0000","0.9490","0.1956","Middle","2148664.723693","0.9853","0.0755","Middle","589479.888426","-0.0363","3.6450","0.0825","-0.0363","-0.0159","0.9295","0.1423","Middle","2805330.850316","1.0800","1.2961","Middle","34366406.84508","-0.1505","0.0816","0.1077","-0.0147","-0.0788"
"MKR-USD","3531.8276","6/3/2021 8:32:25 PM","0.9904","0.2971","Middle","3747.827606","1.0048","0.0048","Top","5.709601","0.9978","0.0039","Middle","3.332599","0.0070","1.7133","0.0015","0.9897","0.1609","Middle","130.140923","0.9797","0.2119","Middle","328.966132","0.0100","0.3956","0.0347","0.0100","-0.0181","0.9644","0.2982","Middle","614.247424","1.0282","2.1018","Middle","3553.656266","-0.0638","0.1728","0.1639","-0.0251","-0.0304"
"KNC-USD","2.2944","6/3/2021 8:32:30 PM","0.8296","0.0624","Middle","8911131.6","0.9991","0","Bottom","7766.8","0.9986","0.0055","Middle","328","0.0005","23.6793","0.0009","0.9963","0.0632","Middle","229742.8","0.9761","0.0459","Middle","511213.4","0.0202","0.4494","0.0258","0.0202","-0.0225","0.9564","0.0752","Middle","1171925.9","0.8967","0.0681","Middle","9823039.1","0.0597","0.1193","0.1315","-0.0230","0.1019"
"RLC-USD","4.986","6/3/2021 8:33:01 PM","0.9383","0.1058","Middle","2084630.56","1.0034","0.0272","Middle","90.08","1.0028","0.0217","Middle","240.46","0.0006","0.3746","0.0000","0.9922","0.1115","Middle","85351.66","0.9545","0.1979","Middle","342287.7","0.0377","0.2494","0.0409","0.0377","-0.0483","0.9260","0.1147","Middle","497177.12","1.0240","0.8089","Middle","1825936.26","-0.0980","0.2723","0.2385","-0.0489","-0.0212"
"ICP-USD","117.431","6/3/2021 8:33:10 PM","1.1065","0.5767","Middle","771154.2182","0.9984","0.0118","Middle","149.0826","1.0053","0.0351","Middle","1347.1345","-0.0069","0.1107","0.0002","0.9895","0.1405","Middle","14169.3283","0.9748","0.1878","Middle","41603.5033","0.0147","0.3406","0.0184","0.0147","-0.0305","0.9368","0.1438","Middle","78592.786","1.1545","1.5253","Middle","724551.2284","-0.2177","0.1085","0.1019","-0.0236","-0.1492"
"MANA-USD","0.844","6/3/2021 8:33:23 PM","0.9965","0.2459","Middle","8651165.35","1.0024","0.0036","Top","8076.15","1.0048","0.0588","Middle","15640.13","-0.0024","0.5164","0.0009","0.9918","0.2459","Middle","339709.86","0.9605","0.3019","Middle","1457760.78","0.0313","0.2330","0.0393","0.0313","-0.0443","0.9494","0.2459","Middle","2662787.47","1.0374","2.8235","Middle","6767396.75","-0.0880","0.3935","0.3078","-0.0419","-0.0326"
"SUSHI-USD","12.377","6/3/2021 8:33:25 PM","0.9897","0.2137","Middle","1032632.04","1.0038","0.0395","Middle","271.52","1.0060","0.0059","Top","400.73","-0.0022","0.6776","0.0003","0.9950","0.1967","Middle","27111.29","0.9651","0.2430","Middle","116684.56","0.0299","0.2323","0.0263","0.0299","-0.0409","0.9326","0.1967","Middle","188276.03","1.0579","4.0813","Middle","915210.83","-0.1253","0.2057","0.1823","-0.0387","-0.0519"
"FORTH-USD","20.536","6/3/2021 8:33:27 PM","0.9377","0.0588","Middle","163785.431","1.0001","0.0013","Middle","40.563","1.0013","0.0116","Middle","47.684","-0.0012","0.8507","0.0002","0.9828","0.0579","Middle","13659.337","0.9540","0.2326","Middle","25826.849","0.0288","0.5289","0.0834","0.0288","-0.0473","0.9217","0.0154","Middle","42739.22","1.0132","0.8422","Middle","152211.137","-0.0915","0.2808","0.2609","-0.0461","-0.0119"
"UMA-USD","15.109","6/3/2021 8:33:49 PM","1.0792","5.1789","Middle","381515.634","0.9991","0","Bottom","51.997","1.0006","0.0645","Middle","615.842","-0.0015","0.0844","0.0001","0.9995","0.5683","Middle","14031.574","1.0051","0.8341","Middle","28855.867","-0.0056","0.4863","0.0368","-0.0056","0.0045","1.0338","2.1762","Middle","93837.596","1.0395","1.0263","Middle","305754.869","-0.0057","0.3069","0.2460","0.0060","-0.0389"
"ENJ-USD","1.585","6/3/2021 8:33:58 PM","1.0108","0.2857","Middle","5233725.04","1.0025","0.0315","Middle","6805.94","1","0.0025","Top","2948.39","0.0025","2.3084","0.0013","0.9931","0.2756","Middle","196928.08","0.9439","0.3363","Middle","877341.65","0.0492","0.2245","0.0376","0.0492","-0.0561","0.9635","0.2756","Middle","2033659.21","1.0457","1.6769","Middle","3496346.33","-0.0822","0.5817","0.3886","-0.0586","-0.0457"
"FIL-USD","91.6793","6/3/2021 8:34:10 PM","1.3080","9.1585","Middle","1229945.756","1.0058","0.0058","Top","849.044","0.9983","0.0081","Middle","270.795","0.0075","3.1354","0.0007","1.0374","2.8894","Middle","37724.196","0.9929","0.8257","Middle","90150.403","0.0445","0.4185","0.0307","0.0445","-0.0054","1.0313","4.1772","Middle","170235.378","1.2778","4.3827","Middle","1081874.025","-0.2465","0.1574","0.1384","-0.0129","-0.2795"
"LINK-USD","29.73689","6/3/2021 8:34:22 PM","0.9730","0.3652","Middle","2846988.65","1.0012","0.0132","Middle","4062.17","1.0026","0.0316","Middle","3236.51","-0.0014","1.2551","0.0014","0.9943","0.2547","Middle","136279.64","0.9510","0.4394","Middle","632416.05","0.0433","0.2155","0.0479","0.0433","-0.0516","0.9223","0.3454","Middle","865515.36","1.0503","3.2941","Middle","2150880.03","-0.1280","0.4024","0.3040","-0.0502","-0.0477"
"BNT-USD","4.6335","6/3/2021 8:34:28 PM","0.9940","0.1049","Middle","397511.132604","1.0004","0.0004","Top","5.394327","1.0012","0.0013","Top","658.067581","-0.0008","0.0082","0.0000","0.9901","0.0972","Middle","18854.363902","0.9668","0.0917","Middle","58033.943372","0.0233","0.3249","0.0474","0.0233","-0.0344","0.9445","0.1111","Middle","100219.523061","1.0429","2.9966","Middle","328930.254962","-0.0984","0.3047","0.2521","-0.0336","-0.0417"
"DOGE-USD","0.3815","6/3/2021 8:34:33 PM","0.7826","0.1132","Middle","326062203.4","0.9987","0.0047","Middle","384285.5","0.9990","0.0066","Middle","511292.5","-0.0003","0.7516","0.0012","0.9922","0.0810","Middle","26163102.1","0.9892","0.1445","Middle","80403412.3","0.0030","0.3254","0.0802","0.0030","-0.0098","0.9497","0.1111","Middle","136469171.5","0.8236","0.2744","Middle","190111721.7","0.1261","0.7178","0.4185","-0.0095","0.1754"
